time,cores,delays
131700,327072,0
131800,327072,0
131900,327072,0
132000,327079,0
132100,327079,0
132200,327079,0
132300,327050,0
132400,327050,0
132500,327050,0
132600,327195,0
132700,327195,0
132800,327195,0
132900,326968,0
133000,326968,0
133100,326968,0
133200,326647,152
133300,326647,0
133400,326647,0
133500,327148,0
133600,327148,0
133700,327148,0
133800,327081,0
133900,327081,0
134000,327081,0
134100,327069,0
134200,327069,0
134300,327069,0
134400,327033,0
134500,327033,0
134600,327033,0
134700,327062,0
134800,327062,0
134900,327062,0
135000,327146,0
135100,327146,0
135200,327146,0
135300,327226,0
135400,327226,0
135500,327226,0
135600,327123,0
135700,327123,0
135800,327123,0
135900,327000,0
136000,327000,0
136100,327000,0
136200,326981,0
136300,326981,0
136400,326981,0
136500,327100,0
136600,327100,0
136700,327100,0
136800,326733,137
136900,326733,0
137000,326733,0
137100,327145,0
137200,327145,0
137300,327145,0
137400,326983,0
137500,326983,0
137600,326983,0
137700,327103,0
137800,327103,0
137900,327103,0
138000,327037,0
138100,327037,0
138200,327037,0
138300,327060,0
138400,327060,0
138500,327060,0
138600,327448,0
138700,327448,0
138800,327448,0
138900,328515,0
139000,328515,0
139100,328515,0
139200,328451,0
139300,328451,0
139400,328451,0
139500,328294,0
139600,328294,0
139700,328294,0
139800,328455,0
139900,328455,0
140000,328455,0
140100,328518,0
140200,328518,0
140300,328518,0
140400,328150,191
140500,328150,0
140600,328150,0
140700,328792,0
140800,328792,0
140900,328792,0
141000,328718,0
141100,328718,0
141200,328718,0
141300,328776,0
141400,328776,0
141500,328776,0
141600,328532,0
141700,328532,0
141800,328532,0
141900,328464,0
142000,328464,0
142100,328464,0
142200,328652,0
142300,328652,0
142400,328652,0
142500,329231,0
142600,329231,0
142700,329231,0
142800,328801,0
142900,328801,0
143000,328801,0
143100,328631,0
143200,328631,0
143300,328631,0
143400,328233,0
143500,328233,0
143600,328233,0
143700,327975,0
143800,327975,0
143900,327975,0
144000,327524,105
144100,327524,0
144200,327524,0
144300,327589,0
144400,327589,0
144500,327589,0
144600,327661,0
144700,327661,0
144800,327661,0
144900,327606,0
145000,327606,0
145100,327606,0
145200,327540,0
145300,327540,0
145400,327540,0
145500,327569,0
145600,327569,0
145700,327569,0
145800,327583,0
145900,327583,0
146000,327583,0
146100,327594,0
146200,327594,0
146300,327594,0
146400,327768,0
146500,327768,0
146600,327768,0
146700,327869,0
146800,327869,0
146900,327869,0
147000,327891,0
147100,327891,0
147200,327891,0
147300,327851,0
147400,327851,0
147500,327851,0
147600,327615,136
147700,327615,0
147800,327615,0
147900,327948,0
148000,327948,0
148100,327948,0
148200,327710,0
148300,327710,0
148400,327710,0
148500,327643,0
148600,327643,0
148700,327643,0
148800,327686,0
148900,327686,0
149000,327686,0
149100,327728,0
149200,327728,0
149300,327728,0
149400,327905,0
149500,327905,0
149600,327905,0
149700,328226,0
149800,328226,0
149900,328226,0
150000,328111,0
150100,328111,0
150200,328111,0
150300,328033,0
150400,328033,0
150500,328033,0
150600,328064,0
150700,328064,0
150800,328064,0
150900,328075,0
151000,328075,0
151100,328075,0
151200,327732,110
151300,327732,0
151400,327732,0
151500,327894,0
151600,327894,0
151700,327894,0
151800,327885,0
151900,327885,0
152000,327885,0
152100,328093,0
152200,328093,0
152300,328093,0
152400,328220,0
152500,328220,0
152600,328220,0
152700,327910,0
152800,327910,0
152900,327910,0
153000,328698,0
153100,328698,0
153200,328698,0
153300,328752,0
153400,328752,0
153500,328752,0
153600,328806,0
153700,328806,0
153800,328806,0
153900,328784,0
154000,328784,0
154100,328784,0
154200,328825,0
154300,328825,0
154400,328825,0
154500,328337,0
154600,328337,0
154700,328337,0
154800,328022,104
154900,328022,0
155000,328022,0
155100,328175,0
155200,328175,0
155300,328175,0
155400,328028,0
155500,328028,0
155600,328028,0
155700,328029,0
155800,328029,0
155900,328029,0
156000,327933,0
156100,327933,0
156200,327933,0
156300,328008,0
156400,328008,0
156500,328008,0
156600,327733,0
156700,327733,0
156800,327733,0
156900,327577,0
157000,327577,0
157100,327577,0
157200,327888,0
157300,327888,0
157400,327888,0
157500,327851,0
157600,327851,0
157700,327851,0
157800,327833,0
157900,327833,0
158000,327833,0
158100,328039,0
158200,328039,0
158300,328039,0
158400,327646,91
158500,327646,0
158600,327646,0
158700,327913,0
158800,327913,0
158900,327913,0
159000,328015,0
159100,328015,0
159200,328015,0
159300,328073,0
159400,328073,0
159500,328073,0
159600,327991,0
159700,327991,0
159800,327991,0
159900,328070,0
160000,328070,0
160100,328070,0
160200,328411,0
160300,328411,0
160400,328411,0
160500,328542,0
160600,328542,0
160700,328542,0
160800,328389,0
160900,328389,0
161000,328389,0
161100,328327,0
161200,328327,0
161300,328327,0
161400,328303,0
161500,328303,0
161600,328303,0
161700,328503,0
161800,328503,0
161900,328503,0
162000,328194,139
162100,328194,0
162200,328194,0
162300,328403,0
162400,328403,0
162500,328403,0
162600,328212,0
162700,328212,0
162800,328212,0
162900,327904,0
163000,327904,0
163100,327904,0
163200,327433,0
163300,327433,0
163400,327433,0
163500,327339,0
163600,327339,0
163700,327339,0
163800,327527,0
163900,327527,0
164000,327527,0
164100,327610,0
164200,327610,0
164300,327610,0
164400,327640,0
164500,327640,0
164600,327640,0
164700,327548,0
164800,327548,0
164900,327548,0
165000,327625,0
165100,327625,0
165200,327625,0
165300,327536,0
165400,327536,0
165500,327536,0
165600,327057,151
165700,327057,0
165800,327057,0
165900,326914,0
166000,326914,0
166100,326914,0
166200,326833,0
166300,326833,0
166400,326833,0
166500,326692,0
166600,326692,0
166700,326692,0
166800,326530,0
166900,326530,0
167000,326530,0
167100,326351,0
167200,326351,0
167300,326351,0
167400,326391,0
167500,326391,0
167600,326391,0
167700,326307,0
167800,326307,0
167900,326307,0
168000,326236,0
168100,326236,0
168200,326236,0
168300,326124,0
168400,326124,0
168500,326124,0
168600,325951,0
168700,325951,0
168800,325951,0
168900,325733,0
169000,325733,0
169100,325733,0
169200,325439,107
169300,325439,0
169400,325439,0
169500,326097,0
169600,326097,0
169700,326097,0
169800,325881,0
169900,325881,0
170000,325881,0
170100,326067,0
170200,326067,0
170300,326067,0
170400,326186,0
170500,326186,0
170600,326186,0
170700,325922,0
170800,325922,0
170900,325922,0
171000,325406,0
171100,325406,0
171200,325406,0
171300,325163,0
171400,325163,0
171500,325163,0
171600,325044,0
171700,325044,0
171800,325044,0
171900,324859,0
172000,324859,0
172100,324859,0
172200,324532,0
172300,324532,0
172400,324532,0
172500,324532,0
172600,324532,0
172700,324532,0
172800,299680,112
